-1.3676	0.1012	0.2522
2.6153	0.3590	-2.7537
-1.7568	-0.0306	-0.2088
2.1138	-0.3006	1.0315
-2.0571	0.1364	-1.7469
0.3638	0.4362	-2.0315
-1.0385	0.1217	-0.3172
-0.5414	-0.1815	2.6394
0.2569	-0.3246	1.3366
-2.2436	0.1554	-0.1629
2.3116	0.1422	1.8884
-1.8803	-0.2298	-2.6399
1.0338	-0.1053	3.5266
0.7286	0.4054	1.3298
-0.4081	-0.0257	0.1237
0.6876	0.5602	-0.5960
-2.1733	0.1964	2.7522
3.0406	-0.3690	1.4240
-1.4604	-0.3060	-3.8655
1.0572	0.3766	-0.7029
-0.8071	0.1784	-1.9851
-0.8090	-0.1839	0.5017
0.8209	-0.2484	-0.4685
-1.6259	-0.3041	-3.6033
0.3326	-0.0638	0.0642
0.6944	-0.0008	0.6218
0.1817	0.0573	0.2722
1.3126	0.1837	-1.2815
-2.7333	-0.2499	1.3977
3.7447	-0.0741	4.8596
-3.0756	0.3595	-0.2947
2.2608	0.1022	3.2082
-1.0185	-0.2132	-1.2190
0.2808	0.0114	-0.3411
-0.1572	0.3126	-0.4143
-0.0952	0.2394	1.4777
1.7628	-0.1473	0.7004
-1.9091	0.3356	-1.5515
0.9053	-0.1175	1.2429
0.4742	-0.0794	-2.8347
-2.0537	0.0788	-0.2420
1.0982	0.7042	-1.0838
-2.9760	-0.3558	-1.4519
2.1329	-0.3915	0.9572
-1.1679	0.1178	0.6560
1.6436	0.2780	0.6574
-0.2856	-0.1546	-1.5432
-1.2753	-0.1424	0.4817
0.5787	-0.1400	-1.6267
-2.3388	0.0470	-1.8826
2.1500	-0.0116	3.5569
-3.0117	0.3112	-3.5745
0.9239	-0.0878	2.2541
0.0015	-0.1166	-1.3562
-0.2431	-0.0003	1.2326
0.0704	0.4206	-1.1556
-2.4184	-0.0575	0.6579
2.4151	-0.1170	1.8523
-0.3149	-0.0711	-2.6380
0.8599	0.2531	2.9104
1.0162	-0.0262	0.7068
-1.1796	-0.0516	-1.6678
1.3751	0.2106	0.8117
-1.3906	0.0280	-1.2732
2.0831	-0.2840	2.3615
-0.5942	-0.0062	-2.5384
0.3838	0.2062	1.1985
0.2652	-0.1234	-2.3577
-1.7602	-0.2909	-0.9681
0.9590	0.1129	-1.1619
-2.7919	-0.0052	-2.5149
1.5796	-0.0907	1.7033
0.1295	0.0368	-0.0901
0.0582	0.1017	0.3679
0.3565	-0.1581	0.4880
-0.9697	-0.0262	-0.2825
1.7154	0.2238	3.1994
-2.0117	0.2897	-1.7796
1.9561	-0.1546	4.4030
0.7950	-0.1258	-0.5349
0.2549	0.1745	1.7131
0.7930	0.2238	-0.0711
-0.8500	-0.0765	-0.3733
1.3707	-0.0926	0.9944
-1.5117	0.0705	-1.1619
0.4761	-0.0594	0.3757
0.4293	-0.1073	-0.9217
-2.0292	0.2081	-2.0486
1.9498	-0.0462	0.8820
-2.0048	-0.1996	-3.6219
1.2520	-0.1336	2.9470
-0.1557	0.4206	-0.3514
1.3902	-0.1302	2.4924
0.2100	-0.0868	-0.7581
-1.4037	0.0353	-0.3401
0.0938	0.0050	-1.0862
-0.9619	-0.0746	-0.4803
1.4962	0.1637	2.5236
-0.2304	0.1466	-0.8094
0.0045	-0.0897	0.9992
1.4166	-0.1752	1.1125
-1.5082	0.2721	-2.1888
1.0235	0.1281	1.3469
-1.5038	-0.0023	-1.4851
1.2891	-0.2333	1.8420
0.3013	0.1530	-1.8059
1.1666	0.1051	2.6872
1.7588	0.0016	0.7658
-2.1601	-0.0458	-2.5955
1.1329	0.0490	1.1028
-1.5307	-0.2128	-2.1189
1.0157	-0.0731	1.1672
-0.4072	0.2145	-0.5423
-0.1494	-0.0184	0.1399
0.6109	-0.3368	-0.2337
-1.3788	0.0211	-2.0701
0.9918	0.2785	2.5671
-1.6806	0.0036	-2.4471
0.6778	-0.1190	1.6941
0.9053	0.1325	0.5266
-1.6679	0.0846	-1.1101
1.5904	-0.0502	2.1252
-1.0654	0.1276	-0.5379
0.8921	0.2296	0.7961
-0.8837	-0.0677	-0.9016
1.0015	-0.1024	1.9328
0.9937	0.0607	1.0261
-2.1962	0.2453	-3.6560
1.8140	-0.0668	1.7580
-1.7910	-0.0829	-2.9085
0.6656	-0.0521	0.9890
-0.5248	0.0802	-1.0154
0.5508	-0.1205	0.4250
0.0035	0.0783	-0.7693
-1.2368	0.0553	-1.1346
1.1597	-0.1893	0.9680
-1.1518	-0.1278	-1.7537
-0.0908	0.2667	0.5446
1.0694	0.1046	2.0197
-0.0937	-0.1737	0.5188
1.3716	-0.0467	2.1174
-1.5849	0.2785	-1.9461
1.4722	-0.0350	1.9699
-1.0063	0.0382	-1.1536
0.8057	0.1168	1.5803
0.1900	0.0495	-0.2791
-0.0576	-0.1107	0.3542
1.2086	0.0636	1.3235
-1.5092	0.2057	-2.1658
0.6177	-0.1019	0.3278
-0.7817	-0.0907	-1.2849
-0.0507	-0.0018	-0.2693
0.1797	0.1085	0.1843
-0.6245	-0.0223	-0.6443
1.1573	-0.0296	1.0822
-1.6108	0.0573	-2.4436
0.4405	-0.0419	0.9983
1.1021	-0.0003	1.5993
-0.0996	0.1154	-0.0823
0.5840	0.1837	0.9162
-1.0849	-0.1351	-1.0013
0.8516	-0.1922	0.7888
-1.1376	0.2243	-1.3616
0.7100	0.1945	0.9104
0.6397	-0.1742	0.7155
-0.2177	0.0094	0.1736
1.1529	0.1251	1.3386
-0.8212	0.0373	-1.4837
0.9908	-0.1278	1.0901
-1.0742	0.2101	-1.1326
0.4498	-0.0521	0.0652
0.3091	-0.1586	0.1120
0.4976	0.0270	0.4323
0.2935	0.2086	0.3176
-1.0751	-0.0775	-1.5320
0.3467	-0.1322	0.0930
-0.9907	0.0187	-2.0496
-0.4477	0.0890	-0.7522
1.0455	-0.0882	1.6179
-1.0454	0.0895	-1.3089
0.5069	0.0807	0.4284
-1.1498	0.0055	-0.8382
1.4048	-0.1336	1.8752
0.1016	0.1720	-0.0794
0.1544	0.2111	0.3376
0.9903	-0.0550	1.5451
-0.4623	-0.1410	-0.5647
1.1148	0.1183	2.1169
-0.8281	0.1398	-0.8670
0.5421	-0.0951	-0.0657
-0.0502	-0.0487	-0.0384
0.1358	0.0573	-0.0491
0.4420	-0.1371	0.3615
-0.9926	-0.0487	-1.5525
0.1978	0.1349	0.1970
-0.8500	0.0236	-1.3240
0.2720	-0.2230	0.0290
0.3804	-0.0077	0.8552
-0.8994	0.2409	-0.4392
0.6954	-0.0233	1.0085
-0.3969	-0.0594	0.1486
0.8448	0.0675	0.7863
-0.2797	0.0827	0.1657
0.5103	-0.0487	0.5871
0.7520	0.0587	1.2600
-0.7099	0.1647	-1.1770
0.9664	-0.0130	1.3806
-0.6513	-0.1083	-0.6521
0.3209	0.0480	-0.4012
-0.4101	0.1647	-0.6692
0.7369	-0.0619	0.4275
0.1622	-0.1185	-0.0364
-0.9794	0.0353	-1.2322
0.3379	0.1037	0.0671
-0.1694	-0.0814	-0.2874
0.0176	0.0631	-0.3699
0.1348	0.0397	0.8264
-0.4106	-0.0033	-0.1722
0.7115	-0.1156	0.8005
-0.8163	0.2560	-0.4363
0.8970	0.0753	0.9441
-0.8056	-0.1405	-0.5506
0.4136	-0.0487	0.0705
0.0030	0.2155	0.1482
-0.2021	0.0416	-0.2122
0.8204	-0.0194	1.2492
-0.6860	0.0778	-0.6765
0.1988	0.0084	-0.6311
0.0547	-0.0834	0.2043
0.6675	0.0680	0.6198
-0.0209	0.1203	-0.1292
-0.7128	-0.0628	-0.8211
0.8145	-0.1556	0.7331
-0.5405	0.0675	-0.4539
0.1085	0.1295	-0.3020
0.0386	-0.0467	0.3518
-0.1982	-0.0721	0.3005
0.0152	0.0602	-0.1453
-0.6059	0.0709	-0.0594
0.9947	-0.0399	0.5857
-0.5854	0.0358	-0.4612
0.3047	0.1129	0.0637
0.2457	-0.0482	0.6296
0.0401	-0.0697	-0.0003
0.0152	0.0949	-0.5891
-0.3964	0.1183	-0.0149
0.7867	-0.1356	0.3152
-0.2724	-0.0541	-0.3133
0.5421	0.1041	0.2907
-0.1240	-0.0199	-0.2762
-0.3115	-0.0995	-0.1424
0.3858	0.0768	-0.1306
-0.5063	0.0206	-0.5125
0.2164	-0.1302	-0.4412
-0.1401	-0.0243	0.1496
-0.3535	0.2218	-0.1233
0.1724	-0.0287	0.0754
-0.3076	-0.0589	0.1252
0.7471	0.0163	0.6086
-0.7016	0.1652	-0.7991
0.9727	-0.0311	0.9406
0.0782	0.0416	0.3952
-0.0502	0.0617	0.1989
0.0836	-0.0043	-0.7473
0.0855	-0.0760	0.5783
0.4576	0.0910	-0.1980
-0.5248	0.1066	-0.5642
-0.1093	-0.0917	-0.0393
-0.1591	-0.1532	-0.5291
-0.6596	0.1134	-0.8152
0.4102	0.1051	0.1237
-0.2241	-0.0628	-0.1639
0.2291	-0.0814	-0.3426
-0.5991	0.0978	-0.6443
0.2242	0.0329	0.8376
0.1973	-0.0375	0.1648
-0.3212	0.1417	0.4152
0.6529	0.0543	0.4035
-0.3940	-0.1024	-0.1272
0.8570	-0.0101	0.8191
-0.2661	0.2140	0.0612
0.1177	0.0206	0.2385
0.1705	-0.1610	-0.5218
-0.2524	0.0387	0.0285
0.2852	0.0778	-0.2639
-0.3788	-0.0423	-0.6526
0.6153	0.0089	0.3132
-0.5839	0.0739	-1.1604
-0.3666	-0.0472	-0.2200
0.7442	-0.0936	0.3752
-0.3198	0.0690	-0.0345
0.1197	0.1237	-0.3640
-0.2704	-0.0785	0.0319
0.4673	-0.0570	1.0261
-0.1855	0.0636	-0.2522
-0.2797	0.1334	0.3078
0.9234	-0.0624	0.8928
-0.5932	0.0065	-0.6848
0.6104	0.0734	0.4997
-0.3530	0.0080	-0.2991
0.3072	-0.0619	0.4987
-0.1015	0.0871	-0.9148
-0.0751	0.0788	0.3029
0.5533	-0.1224	0.0193
-0.4399	-0.0677	-0.6306
0.3106	0.1652	0.1716
-0.2197	-0.0018	-0.4959
-0.0424	-0.0975	0.1228
0.5064	-0.0018	0.3835
-0.4247	0.0714	-0.2410
0.5626	-0.0804	0.2595
-0.4204	0.0192	-0.4060
0.2618	0.1134	0.8064
-0.3246	-0.0179	-0.6067
-0.0038	-0.0819	0.4997
0.5045	0.0709	0.1980
-0.7236	0.1476	-0.8489
0.8135	-0.0355	0.7585
-0.2744	-0.0428	-0.2156
0.0235	0.0661	0.0461
-0.0893	0.0363	-0.5901
0.3355	-0.0428	0.7629
0.4766	0.0275	0.2483
-0.6303	0.0636	-0.9090
0.0860	-0.0389	0.3796
-0.2128	-0.0951	-0.5457
-0.1708	0.1007	0.0739
0.3912	0.0856	0.2234
-0.4990	-0.0624	-0.2556
0.2911	-0.0711	-0.2239
-0.7163	0.1207	-0.7825
0.4405	0.0807	0.8103
-0.2006	-0.0521	-0.4485
-0.2475	0.0719	-0.0179
0.3316	0.0622	0.2448
-0.3310	-0.0272	-0.4724
0.8643	0.0128	1.0168
-0.5019	0.1818	-0.5149
0.2452	-0.0150	0.5066
0.2569	-0.1214	-0.1429
0.2388	0.0343	0.7487
0.2779	0.1398	0.0378
-0.4335	-0.0560	-0.5506
0.1744	-0.0834	0.2961
-0.4687	0.0412	-0.8831
-0.2109	0.0299	-0.2176
0.5274	-0.0668	0.4250
-0.6381	0.0504	-0.6126
0.1475	0.0539	-0.2185
-0.5742	-0.0252	-0.7073
0.6529	-0.0565	1.0593
-0.5541	0.1022	-0.8387
-0.0380	0.0875	0.3796
0.6260	-0.0487	0.6472
-0.2734	-0.0272	-0.2371
0.5274	0.1027	0.6936
-0.2885	0.0412	-0.1414
0.4385	-0.0506	0.5500
-0.0073	0.0324	-0.3279
0.1036	0.0714	0.3542
0.4307	-0.0834	0.2849
-0.4741	-0.0419	-0.8738
-0.1352	0.1183	-0.1609
-0.3691	0.0158	-0.8025
0.0533	-0.1195	0.0451
0.2466	-0.0072	0.0803
-0.7368	0.1471	-0.7259
0.4542	-0.0428	0.2092
-0.3774	-0.0155	-0.3377
0.4131	0.0758	0.7351
-0.4653	-0.0003	-0.6116
0.2408	-0.0565	0.4885
0.4371	0.0646	0.6438
-0.3364	0.1305	-0.4539
0.6373	-0.0375	0.8474
-0.2690	-0.0550	-0.3294
0.0987	0.0700	0.0944
-0.0527	0.0851	-0.3518
0.3892	-0.0272	0.6262
0.2647	-0.0252	0.0505
-0.6816	0.0485	-1.0857
0.0992	-0.0023	0.0969
-0.0551	-0.0521	-0.2439
-0.0908	0.0817	-0.1355
0.1221	0.0363	0.1706
-0.3378	-0.0511	-0.2151
0.4556	-0.0668	0.4162
-0.5668	0.1535	-0.6097
0.4913	0.0480	0.8239
0.1495	-0.0760	0.2321
0.0289	-0.0101	0.1355
0.1348	0.1212	0.2141
-0.1274	0.0104	-0.1814
0.4610	0.0026	0.5359
-0.4746	0.0958	-0.5657
0.1221	0.0070	0.0022
0.1963	-0.0775	0.0271
0.2164	0.0656	0.3913
0.1207	0.1090	0.1330
-0.3579	-0.0453	-0.5887
0.2925	-0.0887	0.3020
-0.2748	0.0641	-0.4461
-0.0224	0.0626	-0.0276
0.3140	-0.0643	0.3982
-0.3666	0.0050	-0.3103
0.1407	0.0451	-0.0457
-0.4609	0.0045	-0.4461
0.5621	-0.0336	0.6755
-0.1928	0.0968	-0.1878
-0.0156	0.0665	-0.1038
0.2632	-0.0536	0.4289
-0.0527	-0.0204	-0.1365
-0.0117	0.1071	-0.2229
-0.2431	0.0539	-0.2171
0.3926	-0.0663	0.4074
0.0909	-0.0033	0.0529
-0.4306	0.0851	-0.5833
0.3419	-0.0233	0.4016
-0.2636	-0.0282	-0.3968
0.1158	0.0573	-0.0056
-0.1835	0.0187	-0.2430
0.1446	-0.0917	-0.0789
0.0128	0.0123	-0.0081
-0.4506	0.1305	-0.4768
0.2818	-0.0521	0.1823
-0.3520	-0.0453	-0.4363
0.2393	0.0504	0.2326
-0.1962	0.0880	-0.0994
0.3165	-0.0594	0.3176
0.1934	0.0412	0.4148
-0.1406	0.0910	-0.1150
0.1612	-0.0204	0.0100
-0.0121	-0.0467	0.1843
0.2266	0.0866	0.1906
-0.0014	0.0739	0.0080
-0.2006	-0.0711	-0.2981
0.2066	-0.0414	0.2170
-0.4584	0.0709	-0.6951
0.1426	0.0343	-0.0672
0.0479	-0.0448	0.2458
-0.0561	0.0143	-0.3670
-0.1996	0.0407	-0.2908
-0.1684	-0.0126	-0.1272
0.5816	-0.0116	0.6374
-0.4506	0.1188	-0.4246
0.3087	0.0265	0.3386
0.0284	-0.0565	0.2321
0.2266	-0.0003	0.1745
0.0010	0.1373	0.2863
0.1216	0.0148	0.2771
0.2012	-0.0663	-0.0306
-0.2016	0.0563	-0.1331
0.1397	0.0504	0.0246
0.1607	-0.0506	0.1511
-0.3007	0.0065	-0.5223
-0.0414	0.0919	-0.1619
-0.3090	-0.0345	-0.4915
0.3306	-0.0853	0.0710
-0.2392	0.0783	-0.1106
-0.0151	0.0646	-0.3001
0.0035	-0.0545	0.0329
-0.0058	-0.0301	0.1360
0.2872	0.0822	0.3049
-0.2431	0.0314	-0.1463
0.4507	-0.0394	0.4836
-0.1122	0.0543	0.0881
0.0440	0.0563	0.0017
0.0845	-0.0331	0.2800
0.1094	-0.0155	0.2009
-0.0527	0.0905	-0.3728
-0.2143	0.0294	-0.2932
0.3223	-0.0624	0.1535
-0.0468	-0.0043	-0.1502
-0.3837	0.0944	-0.5330
0.2379	-0.0052	0.0652
-0.0952	-0.0409	-0.1399
0.1485	0.0353	-0.1023
-0.2685	0.0499	-0.0721
0.2955	-0.0218	0.4177
-0.0932	0.0158	-0.0515
-0.0927	0.1071	0.0217
0.3384	-0.0023	0.3576
-0.1498	-0.0697	-0.0808
0.1714	0.0490	0.0490
-0.2324	0.1061	-0.1219
0.2418	-0.0365	0.2546
-0.0600	-0.0077	0.0339
-0.0869	0.0685	-0.0340
0.0279	0.0216	-0.2737
0.0015	-0.0487	0.0090
0.1729	0.0748	0.0896
-0.1157	0.0543	-0.1214
-0.1103	-0.0545	-0.1682
0.3223	-0.0438	0.2419
-0.2255	0.1037	-0.1917
0.2481	0.0260	0.0735
-0.1747	-0.0624	-0.0257
0.2183	-0.0043	0.3347
-0.3281	0.0705	-0.4197
0.1016	0.0075	0.2531
0.2911	-0.0140	0.1823
-0.2861	0.0558	-0.2840
0.0821	0.0260	-0.0838
-0.0209	-0.0384	0.1047
0.1993	0.0202	0.2131
-0.1547	0.0792	-0.4539
0.1011	0.0021	0.2727
0.2344	-0.0653	0.0544
-0.1542	0.0416	-0.1336
-0.0258	0.0807	0.0134
0.0660	-0.0316	0.0998
-0.0639	-0.0301	-0.0774
0.0928	0.0519	-0.0926
-0.2402	0.0426	-0.0086
0.3238	-0.0575	0.0725
-0.3867	0.0519	-0.3709
0.1089	0.0758	0.1408
-0.2045	-0.0545	-0.3230
0.1236	-0.0419	0.1921
0.0181	0.0963	-0.0789
-0.1904	0.0597	-0.1492
0.3047	-0.0462	0.2282
-0.0839	0.0260	0.0276
0.0914	0.0665	0.2004
0.0733	-0.0106	-0.1267
0.2276	-0.0106	0.4724
0.0943	0.0744	-0.0877
-0.1913	0.0241	-0.1951
0.1431	-0.0628	0.1594
-0.0786	0.0075	-0.1219
-0.2158	0.0875	-0.3206
0.1446	-0.0116	-0.0384
-0.1777	-0.0472	-0.0916
0.1036	0.0192	-0.1863
-0.4794	0.0631	-0.5628
0.3345	-0.0257	0.4621
-0.2167	0.0006	-0.3577
-0.0009	0.0587	0.1169
0.0884	0.0182	0.0490
0.0494	-0.0384	0.1672
0.2056	0.0421	0.2458
-0.1103	0.0890	0.0139
0.2462	-0.0257	0.3972
0.1133	-0.0545	-0.0940
-0.0292	0.0729	0.1062
0.1441	0.0460	0.0383
-0.0717	-0.0487	-0.1389
-0.0043	-0.0047	-0.1038
-0.2519	0.0573	-0.4163
-0.0322	-0.0262	-0.0857
0.2261	-0.0355	0.0500
-0.3437	0.0758	-0.3015
0.1275	0.0192	-0.0745
-0.2543	-0.0609	-0.2723
0.3126	0.0016	0.4802
-0.0331	0.1046	-0.0066
0.1675	0.0055	0.3108
0.1671	-0.0394	0.1838
-0.0922	0.0329	-0.0447
0.0914	0.0661	0.1164
0.0338	-0.0140	0.1076
0.1407	0.0094	0.2282
-0.0615	0.0543	-0.3191
-0.2768	0.0065	-0.4163
0.2852	-0.0511	0.1696
-0.2382	0.0446	-0.3592
-0.0473	0.0626	-0.1341
-0.0424	-0.0272	-0.0852
0.0792	-0.0482	0.0569
0.0381	0.0509	-0.0579
-0.2333	0.0480	-0.1770
0.3189	-0.0423	0.2341
-0.3061	0.0187	-0.3821
0.1700	0.0519	0.2844
0.0665	0.0050	0.1267
0.1656	-0.0326	0.2356
-0.0732	0.0763	-0.1258
-0.1064	0.0558	-0.1214
0.2139	-0.0423	0.2160
-0.0883	0.0040	-0.0891
-0.0380	0.0905	-0.0042
0.0943	0.0070	-0.0467
-0.1083	-0.0472	-0.2024
0.1719	0.0436	0.1584
-0.2397	0.0426	-0.3147
0.1876	-0.0399	0.1486
0.0430	-0.0018	0.0652
0.0049	0.0690	0.0007
0.0972	-0.0082	0.0471
-0.1093	-0.0462	-0.1106
0.2183	0.0382	0.3117
-0.3662	0.0753	-0.5125
0.2632	-0.0252	0.3322
0.0284	-0.0267	0.0256
-0.1401	0.0543	-0.2259
-0.0844	0.0299	-0.1116
0.0909	-0.0213	0.1140
0.1202	0.0363	0.1164
-0.1459	0.0670	-0.1658
0.1050	-0.0130	0.1823
0.2354	-0.0355	0.2292
-0.2162	0.0719	-0.2947
0.2266	0.0558	0.3103
-0.0659	-0.0399	-0.0970
0.1451	-0.0282	0.0695
-0.1435	0.0817	-0.1912
0.1417	0.0050	0.1203
0.1109	-0.0419	0.0197
-0.2661	0.0270	-0.3958
0.0772	0.0475	0.0715
-0.1747	-0.0428	-0.3172
0.1822	-0.0008	0.1877
-0.1274	0.0836	-0.1116
-0.0331	0.0167	-0.0598
0.0865	-0.0477	0.1076
-0.0048	0.0402	0.0632
0.0626	0.0807	0.1125
0.0821	-0.0277	0.0671
0.1392	-0.0121	0.2243
0.0767	0.0587	0.0886
-0.1630	0.0304	-0.2249
0.2486	-0.0462	0.1828
-0.1938	0.0338	-0.2600
0.0230	0.0524	-0.1531
-0.0829	-0.0184	-0.1243
0.1758	-0.0345	0.0798
-0.1030	0.0539	-0.2097
-0.2250	0.0431	-0.3533
0.2212	-0.0267	0.2292
-0.1640	-0.0003	-0.2854
0.0342	0.0490	0.0144
0.0079	0.0133	0.1023
0.1280	-0.0199	0.1970
-0.0405	0.0504	-0.0227
-0.0175	0.0475	0.0612
0.1998	-0.0248	0.2258
0.0547	-0.0121	0.0652
-0.0483	0.0900	-0.0716
0.1290	0.0187	0.1779
-0.0590	-0.0423	-0.1634
0.0655	0.0070	-0.0965
-0.2651	0.0690	-0.3509
0.1934	-0.0213	0.0617
-0.0507	-0.0169	-0.0989
-0.0756	0.0499	-0.1287
-0.0649	0.0119	-0.1155
0.0088	-0.0389	-0.0374
0.1358	0.0309	0.1506
-0.0317	0.0739	0.0886
0.1373	-0.0267	0.1057
0.0538	-0.0350	0.1545
-0.0200	0.0685	0.0095
0.0899	0.0587	0.0378
0.0845	-0.0243	0.1433
0.0855	0.0119	0.0344
-0.1240	0.0539	-0.1868
-0.0786	0.0021	-0.2166
0.1949	-0.0218	0.2219
-0.1664	0.0509	-0.2576
0.0211	0.0338	-0.1409
-0.1093	-0.0336	-0.0764
0.2134	-0.0150	0.1027
-0.1738	0.0763	-0.1712
0.0533	0.0206	0.0769
0.1412	-0.0336	0.1701
-0.0624	0.0187	-0.1160
0.0147	0.0568	-0.0081
0.0884	-0.0008	0.2175
0.0684	-0.0101	0.0378
-0.1288	0.0548	-0.1370
-0.0229	0.0246	-0.0110
0.2046	-0.0345	0.1154
-0.1308	0.0216	-0.1839
-0.0097	0.0763	-0.0916
0.0001	-0.0106	0.0031
0.0543	-0.0404	-0.0379
0.0045	0.0431	-0.0794
-0.0986	0.0519	-0.0955
0.1968	-0.0399	0.0949
-0.1083	0.0060	-0.0423
0.1011	0.0524	0.1291
-0.0947	-0.0038	-0.0799
0.1392	-0.0345	0.1462
-0.0292	0.0578	-0.0594
-0.0283	0.0558	0.0442
0.0938	-0.0311	0.0266
0.0132	-0.0091	0.0735
-0.0761	0.0788	-0.1385
0.0377	0.0197	-0.0989
0.1099	-0.0238	0.1413
0.0997	0.0221	-0.0017
-0.1992	0.0539	-0.2146
0.1065	-0.0184	0.0290
0.0460	-0.0077	0.1032
-0.0048	0.0548	-0.0608
0.0113	0.0109	-0.0520
-0.0151	-0.0345	0.0866
0.0914	0.0089	-0.0418
-0.2070	0.0709	-0.2039
0.1719	-0.0008	0.2097
0.0338	-0.0277	-0.0110
-0.0346	0.0353	-0.1048
-0.0751	0.0431	-0.1404
0.1099	-0.0116	0.1819
0.0504	0.0084	-0.0403
-0.0932	0.0617	-0.0642
0.0381	0.0036	0.0319
0.1788	-0.0301	0.1027
-0.1347	0.0441	-0.1287
0.1065	0.0524	0.0730
-0.0512	-0.0292	-0.0135
0.1480	-0.0252	0.0935
-0.0893	0.0656	-0.0603
0.0816	0.0187	0.0627
0.0689	-0.0296	-0.0335
-0.1254	0.0133	-0.1184
-0.0253	0.0324	-0.1868
-0.0913	-0.0106	-0.1155
0.1509	-0.0086	0.1545
-0.1166	0.0631	-0.1834
0.0088	0.0119	-0.0413
0.0718	-0.0282	0.0285
0.0401	0.0241	0.1281
-0.0058	0.0724	-0.0320
0.0362	-0.0008	0.1179
0.1236	-0.0184	0.1970
0.0645	0.0353	0.0036
-0.1498	0.0460	-0.1409
0.2252	-0.0174	0.1975
-0.1074	0.0084	-0.1194
0.0377	0.0465	-0.0638
-0.0761	0.0026	-0.1585
0.1436	-0.0301	0.0818
-0.1039	0.0402	-0.2669
-0.1484	0.0519	-0.1809
0.1714	-0.0155	0.1921
-0.0908	-0.0155	-0.1375
0.0123	0.0548	0.0119
-0.0204	0.0329	-0.0345
0.1265	-0.0145	0.1965
-0.0058	0.0387	-0.0208
-0.0263	0.0495	0.0700
0.1324	-0.0091	0.1550
0.0679	-0.0179	0.0036
-0.0014	0.0748	0.0305
0.0665	0.0270	0.0100
-0.0624	-0.0423	-0.1023
0.1016	0.0011	0.0017
-0.2143	0.0612	-0.2869
0.1358	-0.0052	0.0720
-0.0424	-0.0248	-0.1297
-0.0458	0.0373	-0.0520
